Timestamp_RPI,Gyro_x,Gyro_y,Gyro_z,Accel_x,Accel_y,Accel_z,Rotate_x,Rotate_y,Motion_Label
2018-01-02T13:53:25.158393,5052,2579,-1657,7796,4768,16068,14,-24,10
2018-01-02T13:53:25.365596,-933,-676,302,8668,-2940,18204,-8,-25,10
2018-01-02T13:53:25.572761,2221,-377,-1197,6484,-916,15880,-3,-22,10
2018-01-02T13:53:25.779556,-264,-3516,-368,5980,2472,11356,10,-27,10
2018-01-02T13:53:25.986374,640,-1142,563,-10076,7544,7456,31,43,10
2018-01-02T13:53:26.193413,724,-1922,91,784,1048,16760,3,-2,10
2018-01-02T13:53:26.400294,-4381,-7246,2549,-8888,17216,2624,61,27,10
2018-01-02T13:53:26.607100,2399,1806,-1493,4576,-1620,17024,-5,-14,10
2018-01-02T13:53:26.813959,2292,1192,-147,6304,-6316,22848,-14,-14,10
2018-01-02T13:53:27.020643,8335,-1429,-581,8960,-1824,17992,-5,-26,10
2018-01-02T13:53:27.227563,-4727,-2572,2157,1888,-10824,12176,-41,-6,10
2018-01-02T13:53:27.434347,2385,-3192,1964,2356,28,20204,0,-6,10
2018-01-02T13:53:27.641359,-1065,6482,38,4340,-9740,18856,-26,-11,10
2018-01-02T13:53:27.849171,4154,-878,-543,1656,512,13904,2,-6,10
2018-01-02T13:53:28.057227,-761,-155,14405,11344,-32768,19936,-55,-16,10
2018-01-02T13:53:28.266392,4840,-2108,-6498,30896,13616,32767,16,-41,10
2018-01-02T13:53:28.474610,-8280,-1815,-6474,20708,19144,12084,38,-42,10
2018-01-02T13:53:28.682599,16981,1955,-3129,12068,-8812,27804,-16,-22,10
2018-01-02T13:53:28.889574,-1932,-5899,3002,1344,6072,11480,27,-5,10
2018-01-02T13:53:29.096385,10310,712,2142,-3008,-10348,15976,-32,8,10
2018-01-02T13:53:29.303460,4003,519,-1722,9524,3728,16676,10,-29,10
2018-01-02T13:53:29.510430,1223,1750,-2238,8752,4300,19632,11,-23,10
2018-01-02T13:53:29.717461,139,1781,364,152,1180,16944,3,0,10
2018-01-02T13:53:29.924689,-1145,2752,-1535,-648,-2988,14996,-11,2,10
2018-01-02T13:53:30.131682,6749,2414,-1358,5752,-916,16848,-2,-18,10
