Timestamp_RPI,Gyro_x,Gyro_y,Gyro_z,Accel_x,Accel_y,Accel_z,Rotate_x,Rotate_y,Motion_Label
2018-01-02T12:12:49.612860,2970,-4053,451,2464,-4560,15572,-16,-8,8
2018-01-02T12:12:49.819761,4875,108,481,2928,-5132,13460,-20,-11,8
2018-01-02T12:12:50.026621,3805,3709,-2371,-548,-7604,14376,-27,1,8
2018-01-02T12:12:50.233780,4441,-4458,2455,-3928,-6132,12764,-24,15,8
2018-01-02T12:12:50.440856,3193,-4788,-476,4532,-8340,10876,-35,-18,8
2018-01-02T12:12:50.647647,5726,-2463,618,1940,-5016,10680,-24,-9,8
2018-01-02T12:12:50.854632,-274,-2631,218,-268,-7816,18888,-22,0,8
2018-01-02T12:12:51.061563,-462,-1508,2612,1404,3892,13552,15,-5,8
2018-01-02T12:12:51.269271,-218,-1283,2046,3016,-4652,13428,-18,-11,8
2018-01-02T12:12:51.476369,-618,3743,-1469,-144,-5028,15124,-18,0,8
2018-01-02T12:12:51.683229,1360,4439,-462,-1648,-4792,17672,-15,5,8
2018-01-02T12:12:51.890392,-4126,523,-888,-312,-3328,11800,-15,1,8
2018-01-02T12:12:52.097340,4022,1634,-437,-744,-936,15404,-3,2,8
2018-01-02T12:12:52.305339,6782,-1061,191,-1516,5000,18672,14,4,8
2018-01-02T12:12:52.512471,-1688,642,-1409,1752,-432,15444,-1,-6,8
2018-01-02T12:12:52.719464,3417,-3381,197,2664,-848,20312,-2,-7,8
2018-01-02T12:12:52.926640,970,-1146,-943,2688,2632,15228,9,-9,8
2018-01-02T12:12:53.133576,4586,4821,2651,-860,2912,27104,6,1,8
2018-01-02T12:12:53.340989,264,-1506,1064,1332,-4632,15732,-16,-4,8
2018-01-02T12:12:53.547809,6395,54,-872,-624,9148,20684,23,1,8
2018-01-02T12:12:53.755204,-2477,-53,-1124,-3684,-2192,13184,-9,15,8
2018-01-02T12:12:53.962467,3688,842,-1326,760,-11440,15256,-36,-2,8
2018-01-02T12:12:54.169449,-3649,-4592,115,964,-10556,14896,-35,-3,8
2018-01-02T12:12:54.376310,6539,207,1144,2972,-8532,15928,-27,-9,8
2018-01-02T12:12:54.583097,466,5245,2684,504,9744,11656,39,-1,8
2018-01-02T12:12:54.790150,1248,446,-133,-2456,-1020,21200,-2,6,8
2018-01-02T12:12:54.996874,-1737,-3452,-614,-1632,-2316,20452,-6,4,8
2018-01-02T12:12:55.203993,3056,5768,-3230,-732,-2172,23472,-5,1,8
2018-01-02T12:12:55.410957,50,-527,-2097,2228,-472,12088,-2,-10,8
2018-01-02T12:12:55.617899,2844,-3,-5060,9612,6872,15540,20,-29,8
2018-01-02T12:12:55.824668,985,-4635,1877,-368,-7308,16936,-23,1,8
2018-01-02T12:12:56.031587,3501,-1426,1263,2312,2108,17464,6,-7,8
2018-01-02T12:12:56.238523,3356,-1577,3789,1660,-900,13012,-3,-7,8
2018-01-02T12:12:56.445557,3072,976,1498,3800,-3808,13308,-15,-15,8
2018-01-02T12:12:56.652367,1965,3415,-3564,2612,3336,14696,12,-9,8
2018-01-02T12:12:56.859337,4699,780,-1467,1700,-1020,13428,-4,-7,8
2018-01-02T12:12:57.066330,4916,48,154,4324,4560,16916,14,-13,8
2018-01-02T12:12:57.273330,-12591,-4297,4259,1148,-15872,10192,-57,-3,8
2018-01-02T12:12:57.480435,5658,-2965,3951,3180,-492,19468,-1,-9,8
2018-01-02T12:12:57.687212,269,1817,2811,-3300,-9304,9668,-42,13,8
2018-01-02T12:12:57.894569,-2865,274,-242,3144,-172,17908,0,-9,8
2018-01-02T12:12:58.101703,368,1772,-4170,-1288,-1436,14736,-5,4,8
2018-01-02T12:12:58.308790,1706,-337,-2403,3796,-6856,14608,-24,-13,8
2018-01-02T12:12:58.515962,4014,-3654,5719,2036,232,23900,0,-4,8
2018-01-02T12:12:58.723794,-523,-3477,2415,856,-6836,14320,-25,-3,8
2018-01-02T12:12:58.930609,1338,-1113,550,2252,-3288,12228,-14,-10,8
2018-01-02T12:12:59.137628,6015,6157,-465,-4956,11636,22848,26,10,8
2018-01-02T12:12:59.345384,-1301,205,-3062,-740,620,12192,2,3,8
2018-01-02T12:12:59.552517,3862,424,-2485,4184,-1688,19824,-4,-11,8
2018-01-02T12:12:59.760574,1285,30,2276,-716,3392,15504,12,2,8
2018-01-02T12:12:59.968093,-8974,-3554,3618,760,-4424,10800,-22,-3,8
2018-01-02T12:13:00.176396,2592,-1352,1565,3648,-6016,17236,-18,-11,8
2018-01-02T12:13:00.384562,3057,-2693,1937,524,4644,14952,17,-1,8
2018-01-02T12:13:00.592177,2149,262,400,3432,352,15044,1,-12,8
2018-01-02T12:13:00.799822,1502,1125,-1933,1368,-1672,13552,-6,-5,8
2018-01-02T12:13:01.010937,1194,-685,-947,3912,-108,15288,0,-14,8
2018-01-02T12:13:01.218773,1088,-1508,2387,-208,696,18148,2,0,8
2018-01-02T12:13:01.426761,3757,-831,3006,248,4084,15420,14,0,8
2018-01-02T12:13:01.634952,191,-231,3601,-1484,2096,17308,6,4,8
2018-01-02T12:13:01.842871,1537,3899,-670,-392,1892,16380,6,1,8
